label,text
2,@Phillips cant wait to see u in wilkes barre pa dec 9th at kirby center. r u  coming out after the show for pics n autographs? #prettyplease
0,"@AIR_artists @an_artnews sadly this is affecting us too.Relief turned down,rateable value up..awaiting response about 2nd appeal from LCC"
1,@LenayDunn I hear Adam Lambert's gonna be on 10 On Top tomorrow morning!! Did you see him on the PLL Halloween episode?
2,Sep 6 1952 Greg @AttiucsFinch Peck is  very happy with the BLAZE OF GLORY casting. He considers @MissBettyGrable a top dramatic actress.
1,"Support the relief works for one of the most affected regions ""Tohoku "" in Japan earthquake &amp; tsunami in March... http://t.co/wt85vwZo"
2,Merseyside Derby proper goal fest so far! Hope for more in the 2nd half! #SuperSunday
0,I can\u2019t call you guys.. I\u2019m still downloading the stuff\u002c got prob.. dunno when i can come.
2,"indeed , french canadian , and a cat for good measure ."
2,haha i will try the cake today...
2,No lah. I got something on also. Lol thanx...
2,just go la\u002c have fun!
1,Stone Brewing is mow just a stone's throw from the Del Mar station.  Welcome to Old Pas' http://t.co/FEzwlIp1
1,Maybe ard 6. Think i stop wk at 5 then go down should be around 6 liao lor..
1,@leedsunited73 Yes on both counts Gary.Listened to Cit on Radio H and W. With minute to go I said how wed let in 6 goals in the last minute!
0,"Heads up: Galaxy S II can be wiped by just clicking a link, other TouchWiz devices may also be vulnerable http://t.co/hHesGne2"
2,S/O to my best friend J Norm dedicating Juicy by Biggie Smalls to my 21st in the club. That's a FINE end to the night!
2,Just 2 more days until Copper River Salmon is here! Arriving Monday to the Market.
1,Now just eat shuang only... Next time den eat lah...
2,"@HugoFeijo that pic is 9th and Superior, ;looking eastward down Superior Ave. Its the corner my mom always stands for St Patricks Day parade"
1,oh\u002c ur no is on e leaflet i got from e matric fair...
2,tonight at midnight ENDS Sober October - and it's Halloween! look out Myrtle Beach! ;)
0,I knew there was something off sounding about the title .
2,:D I intend to be one someday .
1,Which one do u bring ur dog to?
1,When NBA trades become official July 11th - I hear ATL buys out the contract of Jordan Farmar. He will sign with a Turkish team.
0,"Sad truth of life , my dear ... The best male friends I have ever had were gay ."
0,York football staff member has leaked that York's goal is to score 100 points against us and leave in 1st string for the whole game #True
1,wen ar\u002c can you email me the recipe for rice balls? I have a sudden major craving for them!
2,Ok\u002c have a good rest let me noe when will be suitable to bai nian la...
1,"Watch @trackjenny reflect on her 2nd place finish at the London Grand Prix, in what was a very tactical 1500m race:  http://t.co/cZccVYHN"
2,Your ` idiosyncratic ' photos are beautiful by the way .
1,@clarebalding1 @mrjakehumphrey How about a silver-gilt medal as in Chelsea Flower Show for the people who've tried hard and come 3rd?
2,whos trying to go to Buenos Aires with me February 23rd? Armin van Buuren &amp; Carl Cox! ...how does it get better?!
1,Results are out. Check out our 3214....
1,"now that Soundset is over, PRODUCERS, don't forget to have your beats submitted by June 13th for the CTB/MN project."
2,Copper River Salmon Special and Live Music Thursday Night! Come try some of the best salmon in the world!
1,eh.. wat u doin for xmas eve? ill b havin a house party at my place. feel free to come?
1,R u done at e medical? My bro say can rec u for other positions. Ask u wat u r interest in and wat u r not.
1,"Come and see Sophos at stand C10 and C20 on Tuesday, Wednesday or Thursday at #InfoSec and learn more about 'Complete Security'"
2,U guys enjoy la marina tonight I'll b at Nikki beach Miami ... 1st pitcher of sangria  http://t.co/NEfcUMTq
1,Q2 8:40. Philip Rivers pass to Eddie Royal to the Kansas City 29 for 4 yards. 4th &amp; 1.
1,You repair and upgrade laptop?
2,well...hope they call me again
1,so when do you wan the christmas dinner?? wadever it is\u002c i dun wanna see that fella there ok?
1,"http://t.co/Ib9XfShL almost ready for the #Huntsville Building Home &amp; Garden Show, few tweeks on Friday &amp; away we go"
0,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
1,Going to the Fair for a Little bit with the familia ;* But somebody seriously needs to come to the fair w. Me tomorrow ..
1,"It has been confirmed! One Direction will be on Ellen at Burbank, Calif. studio for a huge concert event on the 9th of November.MYTACHS DAY"
1,@PJmonaghan7  HEY YOU. Go to the Carnival Tomorrow http://t.co/DirDuPa8
0,Step 1: Put media-loving Petraeus in a job where he can't talk (much). Step 2: Absolutely crush him in 1st available controversy. Slick.
2,It is nothing. I also very happy. see your face so sweet.
2,"@RollingStones I'm going to watch Crossfire Hurricane tomorrow HBO 2:00, can't wait, I'm sure I will fall in love with it!"
0,I extremely tired now. Limbs all no strength. On my way 2 Jap\u002c later have 2 ask abt e exams matter. Quite worried tt I would peng shang tt rude woman. Anyway\u002c..
1,1st photo with my Galaxy S II and my gfs little rotten apple http://t.co/0TJCTnVe
2,"wondering if this is the 2nd time michelle is proud of America when dayton shouted ""Hail Obama"""
0,#Bills Mario Williams not sure if he'll practice today (wrist) expects to be more effective Sunday. @wgrz
0,No lah at first she dun\u002c den tt why she ask u.
2,"(IOW , I think he might be a Nice Guy(tm) ."
2,"@thedlv915 how was the series, SAC 2nd gig? Love music, coz its Yoko Kanno! Cowboy Bebop music creater!"
0,"omg , someone said what an ugly baby I have in there ... how mental can you get ?"
0,( Botox really freaks me out ) .
1,Is anyone checking out the New Batman: Rises movie showing tonight by USG at 6 and then the Octoberfest tomorrow night.
1,DTN Bangladesh: Khaleda flies to Delhi Sunday: BNP considers the visit 'very significant' as it is taking place ... http://t.co/draPmRm4
1,okok\u002c need to go for class now. msg you later.
1,Oh yes... did he get the job?
0,I have been getting depressed out of no where some days .
2,Dick Van Dyke scheduled for the Winspear Opera House in Dallas on Tuesday May 29 about 7pm. Should be a good show.
1,Peter Garrett live online forum with principals 26 Mar 12pm AEDT. Tweet questions to #schoolsfunding. Info http://t.co/pffy0Mci #gonski
1,"If this year is anything like last year, KI's All-Star Weekend successes will launch him into a fabulous 2nd half #not"
2,"Another great night in Split, off to Hvar on the 8:30 ferry tomorrow morning... dreading the packing but excited to get there!"
1,Forgot to tell 脙录 smth.. Can 脙录 like number the sections so that it\u2019s clearer..
1,"Tim Byrdak tells ESPNNY he will undergo anterior capsule surgery, hopes to pitch in majors during 2nd half of 2013 season."
1,"Ew , why would you queue for Twilight ( it is not like it is going anywhere ) ?"
1,Take care
0,I\u2019ve tried to send u email several times\u002c but always got rejected.
0,"Nov 19 now also in Germany for ""Unapologetic"". That's so rude. But I bet we'll still get the MP3 Download on Nov 16..."
1,"I'm going to Paramore at Rock Im Park in Nuremburg, Germany - Jun 8 http://t.co/UTO9tGA7"
1,Check out this contest to win 1 of 5 $130 Party Packages from @TEAMLTD_ &amp; @EFMrage for the July 14th event at The KEE!  http://t.co/deNUeXr1
2,"Also, making my plea for @OWTH to play Until The Day at Riot Fest tomorrow, wasnt in the set last night, really wanna hear it live"
2,CircoLoco at the best venue in London next Saturday! Excited. Tunnels wooo
2,"If you're not coming to the SVSU vs. Wayne State game tomorrow, watch it on CBS College Sports or FSN Detroit. It's about to be hype!"
2,"Playing a scramble event at Knollwood tomorrow, let's see how the ""Steady Eddy"" will hold..."
0,Oh no I have to do a 10-slide presentation on why I love Brixton by tomorrow morning and I got NOTHING oh wait... :-) @l00plabs
2,See everyone at the Gin Mill on Saturday!  Looking forward to another great Irish celebration!  Bring your high 5's!
2,:> I am pretty sure I have been there ..
2,And the kitchen really is not bad right now .
0,@Nike_Wearer the ACC had a team ranked 3rd guy. Florida State. Until they lost to NC State. ACC so underrated.
1,MGM Grand sets @WHiebs17 tackles tomorrow at over/under 1.5. I'm taking the over. Special teams monster #hitstick
1,"Xyriel Manabat teaches kids the value of proper nutrition in ""Wansapanataym"" (September 1) http://t.co/Zv29XiDk"
2,I'm going to play my Cartoon Suite as part of EMF's Ear to the Earth festival at White Box Saturday 22 December 8pm. See you there!
1,@TitoNation28 idk who's in charge of the B/G float...but were floating this Friday. You ain't down...
2,"#BTG event, Bridging the Gap, November 6 fully booked - please contact l.s.spence@exeter.ac.uk to join the cancellation waiting list."
2,Oh... I c i c... Haha\u002c xin ask u to take away food 4 her\u002c pau or smethg... Gee\u002c can help me buy packet milo? Thanx sweety...
0,"You never forget your first love, not surprisec in Oedipus's case he saw her every Mothering Sunday."
1,"Taiwan court extends ex-leader's jail term: &lt;strong&gt;TAIPEI (Nov 2, 2012)&lt;/strong&gt;: Taiwan's high court said Friday it has extended ex..."
1,what bus can i take. Or shld i take mrt ?
0,I just saw the 1st Swansea goal against Arsenal. Vermalen didn't even try and get back. Strip him of the armband. Disgrace.
2,"News just in - Eagles Of Death Metal will present RocknRoll Bingo next Wednesday, Aug 29th. Not only that but... http://t.co/dO2Shjrx"
1,Hey... Tmr\u2019s movie still on?
0,Does not seem likely that there would be any confusion .
1,"Don't forget - Jonathan Kozol this Thurs 6pm -NW 375 E. Chicago. Tlkng abt new book, ""Fire in the Ashes:25 yrs amgst Poorest Chldrn In Am."""
1,"On Monday, November 5th, 2012 RNDM will be performing on Late Night with Jimmy Fallon :) http://t.co/82T9v4Mw"
2,think i go jo house. dun wan to be extra la. so bright.. enjoy.. see if later you wan play cards with us a not
1,So who was at Gin Mill on Saturday night? Apparently the Cold War Kids were there hanging out
1,@NASCARchickie See now U can tell the South about a Gin Mill. 1st on your block lol
0,"Watching Les Mis 25th Anniversary concert. How long before the boy Jonas gives me rage, knowing Michael Ball was backstage?"
2,@jacksierra1 say hello tomorrow from your high status line up and I shall hail to the VIPs
0,I don't like testing I'm glad I don't have to worry about the CASHEE anymore on may.8th (: passed that shxt !
1,Maybe tomorrow before I meet Matt at Phibbs .
2,Nightcrawling in cities is a wonderful thing if it can be done with relative safety .
1,"Richard Bland is going to be my Plan B, I need to talk to my guidance counselor tomorrow."
1,Anybody want to play some football tomorrow in Doral around 530? hit me up
0,Anything lor up 2 u... Dun buy anything too expensive...
2,@ohshit_maite HAPPY BIRTHDAY MAITE! I hope you work tomorrow because I'm going to SQUISH YOU with my undying LOVE FOR YOU.
2,Happy I have something to watch Sunday nights now! :) Makes the wait for ABC Sunday fall lineup somewhat bearable! lol
0,I get it now he told @clbrooks_48  tomorrow so she wouldn't come. Dang nobody likes Calle.
0,@ingrid_wien Asa and Kim bought me a Swarovski rose for Mothering Sunday. I haven't a clue what to do with it. It is still in the box.
2,I may or may not have gone all the way to Hot Springs just for this.. #noshamenogame #ilovefood http://t.co/eYtWMExJ
1,2nd plenary with Cherie Blair and Sanjit Bunker Roy #WF12
0,"I AM GOING TO NAME MY SEWING MACHINE , SO I CA N'T SAY MUCH , REALLY ."
0,U write lor. But dont ask me write wat... Cos whatever i say i duno how u all will think....
1,Going to school tmr.. Wanna join me?
0,Yes u did... Then u going office tmr a not? U got sch at 9 rite? My sis ex so irritating keep calling me while i msg u...
1,\* when I get around to posting reminders .
2,He said i look pretty wif long hair wat. But i thk he\u2019s cutting quite short 4 me leh.
1,The assignments were in groups though. Else you can also check out modules with code IT1XXX. Never took them before though.
2,#Portsmouth: Pudsey pays a visit! - IF YOU went down to Cascades on Saturday you'd be sure of a big surprise. http://t.co/rAr0ufU8
2,Yea I need bang trim like hella .
1,I\u2019m going down now liao\u002c with my fren... Erm... got 64mb one? 94 is the cheapest around liao is it? y not i later go around find some more?
2,: : hugs : : i am so sorry hon ..
2,@CharleyNew I saw the Oreo ones &amp; it gave me the idea for these! Just in time for a peanut butter addict colleagues birthday tomorrow xx
1,"Going to Barbarians at the Gates: Paintings ... at DAC Gallery on Tue, Oct 16 http://t.co/N0TT2Ahg"
2,ps I really want to meet your hub and furry babes !
0,"But I was considering giving pages away for donation prizes , but that is sort of shitty , is not it ?"
2,It's Wedding Wednesday! Today on the blog we are sharing a gorgeous Gladstone Hotel wedding. http://t.co/nH7bSjOP
2,!!!!!!!! RT @FaithGroves744: It's definitely going to be a good week when the Broncos make it to the Super Bowl..... #barf #monday
